,nibles_id,ra,dec,z,logMstar,logMHI,logfgas
347,599,123.48849999999999,52.64844444444444,0.01819,11.01,10.17,-0.84
348,600,123.61249999999998,50.57683333333334,0.007826666666666666,8.07,9.02,0.95
349,601,123.83874999999998,21.55816666666667,0.01427,9.86,8.89,-0.96
350,603,123.91958333333332,27.008166666666668,0.025166666666666667,6.4,9.28,2.89
351,604,123.99624999999997,23.19961111111111,0.014313333333333334,10.69,9.5,-1.19
352,605,124.22666666666666,24.176805555555557,0.00701,8.95,8.71,-0.24
353,610,124.35583333333331,21.163305555555553,0.00722,8.31,8.88,0.57
354,612,124.40374999999997,35.446888888888886,0.008066666666666666,7.11,9.02,1.91
355,613,124.47470833333331,24.686666666666667,0.006883333333333333,7.14,9.31,2.17
356,614,124.50583333333333,47.852583333333335,0.010353333333333334,9.19,9.47,0.28
357,616,124.5275,24.796444444444447,0.0066166666666666665,8.42,9.33,0.91
358,617,124.53458333333332,24.50175,0.007013333333333333,7.74,9.05,1.31
359,619,124.58208333333333,24.526916666666665,0.007376666666666667,8.29,8.68,0.39
360,620,124.79458333333332,21.435777777777776,0.016113333333333334,10.88,8.7,-2.18
361,621,124.80316666666664,20.51072222222222,0.016593333333333335,10.8,10.05,-0.75
362,625,124.92191666666663,22.04188888888889,0.01154,9.0,9.64,0.65
363,629,125.12166666666666,3.493027777777778,0.009736666666666666,7.75,8.53,0.77
364,632,125.20541666666666,22.65775,0.013803333333333334,9.78,9.51,-0.26
365,633,125.35249999999998,19.147777777777776,0.026546666666666666,11.04,10.09,-0.94
366,634,125.54458333333334,3.2680277777777778,0.013746666666666667,10.31,9.81,-0.5
367,638,125.67249999999999,16.480888888888888,0.006656666666666667,7.56,8.08,0.52
368,639,125.68729166666665,24.296916666666668,0.01291,10.06,9.9,-0.16
369,640,125.69249999999998,19.37475,0.006776666666666667,7.22,8.04,0.82
370,643,125.87541666666664,18.74941666666667,0.026566666666666666,11.18,9.9,-1.28
371,646,125.96662499999998,14.751694444444444,0.006516666666666666,6.02,9.03,3.01
372,647,126.00666666666665,21.027166666666666,0.015436666666666666,8.44,9.32,0.88
373,648,126.07495833333333,20.51372222222222,0.00722,7.69,8.32,0.63
374,649,126.30041666666665,20.33475,0.014703333333333334,10.51,8.82,-1.69
375,651,126.43537499999998,27.874555555555556,0.006913333333333333,9.44,8.72,-0.72
376,652,126.5183333333333,45.96763888888889,0.007123333333333333,9.14,9.52,0.39
377,655,126.63708333333334,23.19275,0.0188,10.84,9.97,-0.87
378,658,126.7958333333333,25.243111111111112,0.006503333333333333,8.31,8.07,-0.24
379,659,126.92499999999997,21.47908333333333,0.01441,10.63,9.9,-0.72
380,661,127.34016666666663,25.885777777777776,0.007056666666666667,8.07,8.01,-0.05
381,662,127.41141666666665,52.07633333333334,0.005843333333333333,8.4,8.31,-0.1
382,663,127.50704166666665,17.259833333333333,0.006953333333333333,9.19,8.64,-0.55
383,664,127.60624999999999,31.189666666666668,0.00707,8.29,8.69,0.4
384,667,127.9875,19.211388888888887,0.03715,10.59,10.53,-0.06
385,670,128.34625,29.53880555555556,0.00694,9.15,9.44,0.29
386,672,128.40133333333333,29.502,0.00706,7.23,9.02,1.8
387,673,128.39849999999998,25.146416666666667,0.0074266666666666665,7.06,8.13,1.07
388,674,128.419625,38.64972222222222,0.006863333333333333,6.11,8.85,2.73
389,675,128.4273333333333,27.712055555555555,0.0074333333333333335,8.87,8.76,-0.12
390,677,128.48583333333335,26.972638888888888,0.01174,9.57,9.57,0.01
391,678,128.51666666666665,52.00211111111111,0.009723333333333334,9.26,9.02,-0.24
392,682,128.807625,28.753305555555556,0.00684,8.5,8.51,0.01
393,684,128.85291666666666,23.52513888888889,0.01704,10.47,9.45,-1.02
394,685,128.87154166666664,25.0275,0.01747,10.34,9.57,-0.76
395,686,128.91158333333334,4.757027777777778,0.01404,9.87,8.41,-1.46
396,687,129.04862499999996,50.419,0.010806666666666666,10.0,9.24,-0.76
397,691,129.3675,24.946694444444443,0.026073333333333334,11.17,10.25,-0.92
398,692,129.38625,28.705194444444444,0.011563333333333333,10.68,9.89,-0.8
399,693,129.39783333333332,7.8086111111111105,0.00667,8.01,8.55,0.54
400,696,129.68541666666664,43.5475,0.03503,11.25,10.1,-1.14
401,699,130.0183333333333,23.367833333333333,0.006656666666666667,7.47,8.42,0.94
402,700,130.0395833333333,52.456027777777784,0.016553333333333333,10.67,9.55,-1.11
403,701,130.05916666666664,5.6337777777777776,0.006513333333333334,8.13,9.01,0.88
404,702,130.0945833333333,23.53966666666667,0.012046666666666667,10.39,9.54,-0.86
405,703,130.1883333333333,30.478583333333333,0.018856666666666667,6.2,8.76,2.56
406,704,130.2240833333333,19.35488888888889,0.014563333333333333,10.42,9.47,-0.95
407,705,130.26083333333332,49.42519444444444,0.010146666666666667,8.95,8.86,-0.09
408,707,130.60749999999996,37.221000000000004,0.01284,10.64,9.14,-1.5
409,709,130.7008333333333,14.26525,0.0070866666666666665,8.97,8.66,-0.31
410,713,130.91983333333332,22.09411111111111,0.01242,9.27,9.28,0.01
411,714,131.03166666666664,30.11913888888889,0.0069,10.09,9.29,-0.8
412,715,131.0345833333333,34.717222222222226,0.014093333333333333,10.41,9.4,-1.01
413,716,131.11874999999998,9.348222222222223,0.013096666666666666,7.55,9.06,1.51
414,717,131.11916666666664,31.3565,0.007333333333333333,7.84,8.61,0.77
415,720,131.25124999999997,30.540916666666668,0.00709,8.21,8.18,-0.04
416,721,131.33333333333334,50.236222222222224,0.01121,8.64,8.78,0.14
417,722,131.34374999999997,2.1900555555555554,0.006246666666666667,7.9,8.19,0.29
418,725,131.40791666666667,36.934638888888884,0.013066666666666667,10.17,8.45,-1.72
419,727,131.55083333333334,35.69358333333333,0.013513333333333334,6.84,9.21,2.38
420,728,131.57975000000002,35.31616666666666,0.00776,7.82,8.52,0.7
421,729,131.64333333333335,36.43911111111111,0.010626666666666666,8.42,8.71,0.29
422,731,131.68316666666666,2.5374166666666667,0.028053333333333333,11.07,9.96,-1.11
423,734,131.8318333333333,5.897916666666666,0.01303,7.95,8.81,0.86
424,736,131.9237083333333,13.41911111111111,0.00686,9.61,9.61,-0.0
425,739,132.01475,25.33375,0.006503333333333333,7.61,8.04,0.43
426,740,132.01916666666668,17.70236111111111,0.0156,10.51,9.66,-0.85
427,741,132.038125,17.611472222222222,0.020586666666666666,10.45,9.63,-0.82
428,742,132.07791666666668,1.2645833333333334,0.005853333333333334,6.03,7.85,1.81
429,749,132.50541666666666,19.00975,0.014053333333333333,10.07,8.73,-1.34
430,750,132.54916666666665,35.07638888888889,0.007653333333333333,9.87,8.84,-1.03
431,752,132.88708333333332,30.865333333333336,0.00678,9.97,7.76,-2.2
432,755,133.60008333333334,34.55602777777778,0.007306666666666667,6.15,9.13,2.98
433,757,133.72516666666667,49.16038888888889,0.00961,9.92,8.9,-1.01
434,758,133.88833333333332,31.211666666666666,0.0067733333333333335,9.17,8.23,-0.94
435,759,133.96791666666664,2.524277777777778,0.01271,9.18,9.58,0.39
436,761,134.16958333333332,0.375,0.00839,8.8,9.39,0.58
437,762,134.19875,39.382194444444444,0.023733333333333332,10.89,9.81,-1.08
438,764,134.25458333333333,13.199111111111112,0.013303333333333334,10.21,9.56,-0.64
439,765,134.33541666666665,2.9213055555555556,0.01298,11.2,9.67,-1.53
440,766,134.3970833333333,27.768083333333333,0.00765,8.36,7.84,-0.52
441,767,134.3995833333333,3.090222222222222,0.012046666666666667,10.8,8.71,-2.09
442,769,134.5025,25.69788888888889,0.006323333333333334,7.43,8.05,0.62
443,772,134.65541666666664,51.8785,0.01268,9.98,9.06,-0.92
444,773,134.67083333333332,2.1931666666666665,0.008226666666666667,6.06,8.57,2.52
445,774,134.71024999999997,6.292972222222222,0.012773333333333333,10.5,9.87,-0.63
446,776,134.7808333333333,53.63327777777778,0.016086666666666666,7.1,9.68,2.58
447,777,134.81541666666664,0.39161111111111113,0.011376666666666667,8.77,9.07,0.31
448,778,134.95749999999995,55.69961111111111,0.008606666666666667,6.12,9.49,3.37
449,779,134.95416666666662,5.060833333333333,0.012456666666666666,9.93,9.41,-0.51
450,780,134.97458333333333,21.151416666666666,0.010316666666666667,8.75,9.21,0.46
451,782,135.08416666666665,52.49422222222222,0.030096666666666667,11.44,10.27,-1.17
452,783,135.0945833333333,53.94486111111111,0.025156666666666667,6.36,9.41,3.05
453,784,135.10041666666666,25.614722222222223,0.006093333333333333,8.1,9.24,1.14
454,785,135.15916666666664,50.67836111111111,0.016903333333333333,10.96,9.75,-1.22
455,786,135.17458333333332,17.62177777777778,0.012996666666666667,9.55,9.35,-0.2
456,787,135.24374999999998,47.795361111111106,0.010423333333333333,9.99,8.84,-1.15
457,789,135.91625,3.3697777777777778,0.012383333333333333,10.13,9.2,-0.93
458,790,135.99875,21.906555555555553,0.01048,10.21,9.52,-0.69
459,791,136.00166666666667,21.96761111111111,0.01033,10.32,9.57,-0.75
460,792,136.095,27.953,0.00999,9.58,9.11,-0.48
461,793,136.22541666666666,25.003916666666665,0.00997,9.71,8.95,-0.76
462,794,136.30208333333331,5.868111111111111,0.012893333333333333,7.13,8.95,1.81
463,795,136.39000000000001,37.56319444444444,0.006313333333333333,7.6,8.66,1.06
464,797,136.66875,34.619055555555555,0.00678,8.79,9.07,0.29
465,798,136.79625,50.712722222222226,0.03747,11.34,10.21,-1.13
466,800,137.21254166666665,3.4483333333333337,0.012813333333333333,9.45,8.87,-0.59
467,803,137.33083333333335,54.911944444444444,0.008133333333333333,9.27,9.3,0.04
468,804,137.33416666666665,1.6143055555555557,0.004403333333333334,7.33,7.83,0.5
469,806,137.42416666666665,37.60158333333334,0.02289,10.92,10.1,-0.82
470,807,137.50708333333333,32.94994444444444,0.00673,7.48,8.59,1.11
471,808,137.52291666666665,54.58030555555556,0.013096666666666666,9.63,9.45,-0.19
472,810,137.57583333333332,58.60063888888889,0.003953333333333333,6.89,7.7,0.81
473,813,137.66541666666666,50.37983333333333,0.016993333333333333,10.82,9.6,-1.23
474,814,137.67416666666665,7.2066944444444445,0.004916666666666666,8.51,8.74,0.22
475,815,137.78499999999997,42.65613888888889,0.00605,7.91,8.59,0.68
476,816,137.89083333333332,51.254416666666664,0.0072566666666666665,9.29,9.12,-0.16
477,818,137.93875,35.405138888888885,0.006063333333333333,7.13,8.3,1.17
478,820,138.06041666666664,44.95483333333333,0.00873,10.34,9.89,-0.45
479,822,138.3808333333333,28.95175,0.0265,11.3,9.82,-1.48
480,827,138.7033333333333,33.020916666666665,0.006063333333333333,8.12,7.83,-0.29
481,829,138.74874999999997,29.73022222222222,0.021143333333333333,10.89,9.64,-1.25
482,837,139.27874999999997,20.069694444444444,0.027816666666666667,11.24,9.33,-1.91
483,838,139.33999999999997,41.91097222222222,0.005556666666666666,6.04,9.11,3.07
484,840,139.41625,52.992916666666666,0.00758,10.25,9.1,-1.15
485,841,139.44708333333332,53.29372222222222,0.0076,6.09,8.9,2.81
486,842,139.4970833333333,52.74263888888889,0.00784,8.88,8.92,0.04
487,843,139.65208333333334,47.872416666666666,0.00666,8.95,9.36,0.41
488,845,139.74416666666664,58.23547222222222,0.00389,7.19,7.84,0.65
489,847,139.99175,37.19125,0.007523333333333333,10.14,9.36,-0.78
490,851,140.03125,54.073527777777784,0.011863333333333333,8.45,8.89,0.44
491,852,140.23375,52.56783333333334,0.007713333333333333,6.08,8.61,2.53
492,853,140.24833333333333,11.059222222222223,0.004433333333333333,8.18,8.39,0.21
493,854,140.31245833333332,9.731166666666667,0.00461,7.24,7.37,0.13
494,855,140.43999999999997,39.52480555555555,0.008036666666666666,9.26,8.88,-0.38
495,859,140.76287499999998,44.554916666666664,0.00886,9.76,8.93,-0.83
496,861,140.82208333333332,40.200027777777784,0.0059433333333333335,9.22,8.79,-0.42
497,862,140.9020833333333,2.1364444444444444,0.0169,10.58,9.55,-1.03
498,863,141.01208333333332,49.20413888888889,0.009296666666666667,9.93,9.48,-0.45
499,865,141.22958333333332,26.774666666666665,0.013596666666666667,10.84,9.85,-0.99
500,866,141.30529166666665,58.958555555555556,0.010743333333333334,6.44,9.08,2.64
501,867,141.4499583333333,34.27708333333333,0.00543,8.8,8.68,-0.11
502,870,142.13804166666665,41.39169444444445,0.01464,6.08,8.92,2.84
503,871,142.23083333333332,49.23847222222222,0.009103333333333333,9.78,9.16,-0.62
504,872,142.24624999999997,28.757944444444444,0.004093333333333333,7.71,7.94,0.23
505,873,142.46583333333328,11.92661111111111,0.005463333333333333,7.41,8.58,1.17
506,874,142.54291666666666,7.902722222222223,0.006826666666666667,9.79,8.42,-1.36
507,875,142.61666666666665,16.361944444444447,0.02879,10.86,9.75,-1.11
508,876,142.9008333333333,27.296277777777778,0.00503,6.94,7.64,0.7
509,877,143.44208333333333,10.1525,0.01077,11.04,9.05,-1.99
510,878,143.51125,9.479194444444445,0.01016,9.75,8.97,-0.77
511,879,143.51166666666666,10.108694444444444,0.01048,10.37,8.95,-1.42
512,881,143.73999999999998,21.70525,0.012376666666666666,10.63,9.77,-0.86
513,883,143.78125,5.120055555555555,0.00668,8.43,9.06,0.63
514,884,143.83333333333334,35.913666666666664,0.00515,8.34,8.47,0.13
515,885,143.85958333333332,29.81261111111111,0.027116666666666667,11.03,9.94,-1.09
516,887,144.03124999999997,29.11191666666667,0.005536666666666666,8.53,7.91,-0.62
517,888,144.3133333333333,23.59058333333333,0.02513,11.15,10.2,-0.96
518,889,144.37916666666666,32.84138888888889,0.014526666666666667,10.01,9.23,-0.78
519,891,144.491625,25.494777777777777,0.01351,10.29,9.58,-0.71
520,892,144.53291666666667,9.523888888888889,0.011086666666666667,10.26,9.94,-0.32
521,893,144.54249999999996,61.87,0.005693333333333333,7.54,7.92,0.38
522,897,144.6508333333333,43.17677777777777,0.005726666666666666,8.87,8.58,-0.29
523,899,144.74666666666664,6.955416666666667,0.0166,10.77,9.62,-1.15
524,900,144.78291666666667,34.00630555555556,0.014706666666666666,10.23,10.05,-0.18
525,913,145.75916666666666,5.029,0.006543333333333333,6.45,8.2,1.75
526,915,145.79999999999998,31.928694444444446,0.0051266666666666665,10.9,8.73,-2.16
527,916,145.84579166666666,58.52466666666667,0.00448,7.91,8.15,0.24
528,920,145.98916666666665,2.8513055555555558,0.01221,6.1,9.18,3.08
529,921,146.19249999999997,0.6884166666666667,0.004076666666666667,7.61,8.64,1.03
530,922,146.51041666666666,1.6720555555555554,0.00586,6.21,9.37,3.16
531,923,146.58791666666667,3.0713611111111114,0.01996,10.84,10.21,-0.64
532,925,146.62125,30.664638888888888,0.004886666666666667,7.87,8.38,0.51
533,930,146.75291666666664,2.0740833333333337,0.012403333333333334,6.98,9.13,2.15
534,932,146.93875,2.6269444444444443,0.0062566666666666665,8.74,9.37,0.63
535,933,147.01958333333332,32.8825,0.005096666666666667,8.39,8.39,
536,934,147.08874999999998,30.759333333333334,0.00492,7.01,7.6,0.59
537,937,147.18166666666664,44.08141666666667,0.015896666666666667,10.59,10.2,-0.39
538,939,147.42166666666665,32.22108333333333,0.00509,9.22,8.14,-1.08
539,941,147.51875,12.80738888888889,0.00481,8.59,9.35,0.76
540,942,147.54541666666665,28.01325,0.004836666666666667,7.86,8.49,0.64
541,944,147.61416666666665,12.765472222222222,0.00448,7.86,9.19,1.33
542,945,147.65125,12.809055555555556,0.004733333333333333,7.87,8.85,0.98
543,946,147.73083333333332,28.551111111111112,0.004923333333333333,9.07,8.96,-0.11
544,947,147.74166666666667,33.55536111111111,0.005343333333333334,6.07,9.07,3.0
545,948,147.8670833333333,32.94305555555555,0.004843333333333333,8.46,8.6,0.14
546,950,148.22666666666666,42.84802777777778,0.01602,10.55,10.17,-0.38
547,951,148.53833333333333,58.34097222222223,0.00392,8.1,7.97,-0.13
548,953,148.70666666666665,9.271083333333333,0.004856666666666666,9.12,9.0,-0.12
549,954,148.82541666666665,4.27,0.006003333333333334,9.79,9.16,-0.63
550,955,148.8520833333333,33.26275,0.00472,8.11,8.54,0.43
551,956,148.9070833333333,4.4767222222222225,0.006476666666666667,7.9,8.12,0.22
552,957,149.08375,27.227555555555554,0.0041466666666666666,9.36,8.68,-0.68
553,958,149.37249999999997,27.75675,0.003933333333333333,6.76,7.42,0.66
554,959,149.38666666666663,33.61972222222222,0.004863333333333333,8.36,8.5,0.14
555,960,149.3983333333333,45.229888888888894,0.01232,10.3,9.13,-1.17
556,962,149.58791666666664,32.36988888888889,0.004836666666666667,10.06,8.78,-1.27
557,963,149.69624999999996,11.388694444444443,0.00972,9.03,9.19,0.17
558,964,149.7225,47.73683333333334,0.00389,8.51,8.93,0.42
559,965,149.82791666666665,47.61622222222223,0.0036633333333333335,7.22,8.03,0.8
560,966,149.87495833333332,41.76705555555556,0.005553333333333334,7.73,8.29,0.56
561,967,149.93124999999998,11.660722222222223,0.009386666666666666,9.83,8.8,-1.03
562,970,150.06083333333333,9.617333333333335,0.017656666666666668,6.09,9.28,3.19
563,971,150.07874999999999,54.53858333333333,0.005163333333333333,8.87,8.68,-0.2
564,972,150.11291666666665,3.374361111111111,0.006853333333333334,10.25,9.44,-0.81
565,973,150.13166666666666,3.205277777777778,0.00717,8.77,9.23,0.46
566,978,150.44958333333332,36.498694444444446,0.0047666666666666664,7.77,8.81,1.04
567,980,150.64791666666665,19.17688888888889,0.006976666666666667,10.0,9.09,-0.92
568,981,150.75833333333333,38.37711111111111,0.004463333333333333,7.76,7.55,-0.21
569,982,150.86999999999998,46.62833333333333,0.016086666666666666,10.37,9.51,-0.86
570,984,151.02166666666665,31.185444444444446,0.02064,11.07,9.98,-1.09
571,985,151.03625,6.510472222222222,0.004173333333333334,7.89,7.77,-0.12
572,992,151.79791666666665,33.02736111111111,0.0044533333333333334,8.65,9.13,0.47
573,994,152.3225,5.404055555555556,0.005736666666666667,6.05,8.17,2.13
574,996,152.61624999999998,27.956083333333332,0.01593,10.42,9.36,-1.06
575,997,152.66624999999996,20.070166666666665,0.01265,10.72,9.63,-1.09
576,1000,153.21999999999997,22.721999999999998,0.00427,8.16,7.67,-0.49
577,1001,153.2495833333333,39.77136111111111,0.004463333333333333,6.87,8.03,1.16
578,1005,153.49541666666664,7.024,0.004073333333333333,8.61,9.28,0.67
579,1008,153.74166666666665,7.8005555555555555,0.028283333333333334,9.51,9.73,0.22
580,1011,153.94958333333332,37.74955555555556,0.004236666666666666,7.14,7.81,0.67
581,1015,154.1175,45.321583333333336,0.005516666666666666,8.5,8.71,0.21
582,1016,154.14208333333332,21.12302777777778,0.0043,9.85,8.51,-1.34
583,1018,154.2595833333333,3.646,0.00346,7.22,7.32,0.1
584,1020,154.4108333333333,21.688222222222223,0.0041266666666666665,9.74,8.21,-1.53
585,1025,154.54291666666666,7.142972222222222,0.012596666666666667,8.71,9.5,0.79
586,1026,154.58208333333332,7.049305555555556,0.012596666666666667,10.17,9.81,-0.36
587,1027,154.75624999999997,21.28366666666667,0.003596666666666667,7.95,7.96,0.01
588,1028,154.8875,58.20572222222223,0.006996666666666667,10.15,8.88,-1.27
589,1029,154.92874999999998,22.45236111111111,0.00488,8.53,8.4,-0.13
590,1032,155.04625,27.817027777777778,0.01653,10.47,9.58,-0.89
591,1033,155.05791666666667,6.802611111111111,0.01248,6.56,9.19,2.63
592,1035,155.18041666666667,65.17205555555556,0.01096,10.14,8.97,-1.17
593,1037,155.32208333333332,19.65175,0.0044666666666666665,9.23,7.95,-1.27
594,1039,155.4483333333333,56.930416666666666,0.00386,8.75,9.18,0.43
595,1042,155.78624999999997,8.979777777777779,0.015853333333333334,6.09,9.49,3.4
596,1045,156.29125,58.13333611111111,0.00711,9.44,9.46,0.02
597,1047,156.4433333333333,5.651861111111112,0.0038466666666666666,7.38,8.18,0.8
598,1049,156.47124999999997,14.363138888888889,0.00458,8.92,8.88,-0.04
599,1052,157.4308333333333,36.27161111111111,0.0038966666666666668,7.14,7.43,0.28
600,1053,157.70708333333332,23.965055555555555,0.004416666666666667,8.07,7.57,-0.5
601,1054,157.79333333333332,26.055027777777777,0.020423333333333335,10.55,9.54,-1.01
602,1055,157.87491666666665,24.869444444444444,0.020823333333333333,11.01,10.39,-0.63
603,1056,157.92,13.834916666666667,0.004273333333333333,7.58,8.12,0.54
604,1057,157.98625,22.097055555555553,0.00398,7.35,7.87,0.52
605,1058,158.13291666666663,54.40102777777778,0.00479,8.98,8.53,-0.45
606,1059,158.14499999999998,65.04108333333333,0.0055966666666666665,9.65,9.56,-0.09
607,1060,158.47375,24.02208333333333,0.01784,9.9,9.29,-0.61
608,1062,158.62416666666664,35.25675,0.00508,8.85,8.52,-0.33
609,1063,158.6783333333333,11.197333333333333,0.00463,9.98,8.42,-1.56
610,1064,158.69708333333332,21.64825,0.004243333333333333,9.35,8.63,-0.72
611,1065,158.71291666666664,28.664111111111108,0.00441,7.91,7.82,-0.09
612,1066,158.73375,11.49236111111111,0.00391,6.97,7.57,0.59
613,1068,158.78916666666666,25.038083333333336,0.01748,10.02,9.07,-0.95
614,1070,158.8445833333333,37.671638888888886,0.005666666666666667,8.37,8.42,0.05
615,1071,158.91375,28.565805555555556,0.014703333333333334,9.85,9.1,-0.75
616,1072,158.92499999999998,26.125833333333333,0.00465,8.46,8.19,-0.27
617,1074,159.06749999999997,37.32466666666667,0.005223333333333333,10.24,9.12,-1.12
618,1077,159.33041666666665,43.587583333333335,0.02466,11.14,9.42,-1.73
619,1079,159.53291666666664,10.380833333333333,0.00383,8.48,8.62,0.14
620,1080,159.60708333333332,47.71016666666667,0.005256666666666666,7.47,8.4,0.93
621,1082,159.79916666666665,0.40947222222222224,0.01875,10.4,9.96,-0.45
622,1083,159.83541666666665,0.20022222222222225,0.018686666666666667,10.88,9.15,-1.73
623,1084,159.9475,47.93355555555555,0.005136666666666667,8.99,8.63,-0.36
624,1085,160.1183333333333,9.182527777777777,0.019443333333333333,11.12,9.5,-1.62
625,1087,160.38,37.31283333333333,0.02402,11.23,9.14,-2.09
626,1088,160.46124999999998,38.71677777777778,0.035923333333333335,11.48,9.94,-1.53
627,1089,160.53124999999997,13.74697222222222,0.00432,9.94,9.54,-0.4
628,1090,160.70166666666663,13.459833333333332,0.004103333333333333,7.88,8.47,0.6
629,1091,160.7183333333333,13.741055555555555,0.00386,7.23,8.13,0.89
630,1093,160.9120833333333,14.871833333333333,0.004163333333333333,9.57,8.93,-0.64
631,1096,161.2908333333333,15.449833333333334,0.004073333333333333,7.51,7.46,-0.05
632,1097,161.3433333333333,55.96036111111111,0.0031366666666666665,8.47,8.54,0.06
633,1098,161.5525,1.8132777777777778,0.00332,8.96,9.18,0.22
634,1100,161.65374999999997,63.224222222222224,0.0033733333333333332,9.29,9.54,0.25
635,1101,161.67708333333334,25.931527777777777,0.02057,10.63,9.42,-1.22
636,1103,161.92291666666665,11.077055555555555,0.00901,9.87,9.61,-0.26
637,1104,161.94083333333333,56.09111111111111,0.00413,7.97,8.75,0.77
638,1106,161.9775,0.8125277777777778,0.016183333333333334,9.46,9.27,-0.19
639,1108,162.04958333333335,4.998555555555556,0.03426666666666667,11.2,10.08,-1.12
640,1109,162.05083333333332,28.60177777777778,0.00529,9.74,8.14,-1.6
641,1110,162.10333333333332,34.71138888888889,0.005423333333333333,9.2,9.18,-0.02
642,1114,162.45820833333332,32.98008333333333,0.005413333333333333,8.88,9.53,0.65
643,1115,162.4795833333333,32.99080555555555,0.00568,9.21,9.49,0.28
644,1117,162.66583333333332,65.72719444444445,0.01133,10.07,9.31,-0.76
645,1121,163.28374999999997,33.91036111111111,0.00576,9.01,8.6,-0.41
646,1123,163.3733333333333,16.73322222222222,0.003576666666666667,6.79,9.05,2.26
647,1124,163.3733333333333,16.786,0.003513333333333333,6.76,9.06,2.29
648,1128,163.62375,60.724111111111114,0.004403333333333334,7.67,7.71,0.04
649,1129,163.9133333333333,2.39575,0.0034033333333333333,6.92,8.02,1.1
650,1130,163.93541666666664,17.005,0.00379,8.11,7.88,-0.23
651,1131,164.05791666666667,12.011277777777778,0.0033366666666666666,6.79,7.84,1.05
652,1133,164.08374999999998,31.270305555555556,0.00427,7.59,7.67,0.08
653,1135,164.32916666666662,17.273055555555555,0.030853333333333333,10.08,10.13,0.05
654,1137,164.40874999999997,13.979027777777778,0.004143333333333333,6.66,8.13,1.48
655,1140,164.78749999999997,61.53066666666667,0.00704,10.05,8.64,-1.41
656,1141,164.79499999999996,61.685138888888886,0.006866666666666667,7.47,8.67,1.2
657,1142,164.86416666666662,46.12236111111111,0.022146666666666665,11.08,9.97,-1.11
658,1143,165.0008333333333,54.425444444444445,0.0033466666666666666,7.01,8.07,1.06
659,1145,165.09916666666663,16.692138888888888,0.0031333333333333335,8.19,8.06,-0.13
660,1148,165.34833333333333,57.67766666666667,0.009986666666666666,9.91,9.47,-0.43
661,1150,165.46229166666666,16.606944444444444,0.009816666666666666,9.13,9.36,0.24
662,1151,165.49575,45.22802777777778,0.01998,10.38,9.54,-0.85
663,1152,165.5308333333333,54.455083333333334,0.009546666666666667,6.09,8.71,2.62
664,1156,165.99916666666664,27.937805555555556,0.004746666666666666,6.99,8.6,1.61
665,1157,166.0120833333333,28.036805555555556,0.00457,9.68,8.83,-0.85
666,1158,166.14374999999998,16.061777777777777,0.02096,10.95,9.65,-1.3
667,1159,166.15374999999997,45.125194444444446,0.02162,10.79,9.3,-1.49
668,1161,166.38541666666666,17.639583333333334,0.0034633333333333335,8.3,7.9,-0.4
669,1162,166.51916666666665,43.33108333333334,0.010753333333333333,9.66,9.33,-0.33
670,1165,166.76416666666665,12.060027777777778,0.00516,9.16,8.99,-0.17
671,1167,167.0120833333333,53.61672222222222,0.004113333333333333,6.07,8.75,2.68
672,1168,167.08291666666662,53.60772222222222,0.003946666666666667,6.91,8.13,1.22
673,1169,167.14124999999999,4.831888888888889,0.023086666666666665,10.99,9.88,-1.11
674,1170,167.1645833333333,47.53158333333333,0.00474,8.09,7.97,-0.12
675,1172,167.3470833333333,10.834083333333334,0.005183333333333333,8.45,8.28,-0.17
676,1173,167.35541666666666,0.09769444444444444,0.01281,10.1,9.79,-0.31
677,1174,167.4020833333333,50.92672222222222,0.0029766666666666665,7.84,8.24,0.4
678,1175,167.46541666666664,62.29183333333333,0.015866666666666668,10.46,9.72,-0.74
679,1176,167.48291666666663,10.720833333333333,0.00528,9.23,8.89,-0.34
680,1177,167.68666666666664,4.846444444444444,0.019333333333333334,10.67,9.73,-0.94
681,1178,167.6883333333333,12.01613888888889,0.010776666666666667,9.76,9.26,-0.49
682,1179,167.7270833333333,9.621833333333333,0.005293333333333333,7.96,8.46,0.5
683,1181,167.73541666666662,61.347,0.005576666666666666,9.13,8.69,-0.45
684,1182,167.73708333333332,53.38775,0.00949,10.51,9.82,-0.69
685,1183,167.77666666666664,43.633,0.02501,11.0,10.29,-0.71
686,1185,168.01624999999999,28.486361111111112,0.00517,8.68,8.18,-0.51
687,1188,168.1658333333333,9.055833333333334,0.004706666666666666,9.69,8.07,-1.62
688,1189,168.21666666666664,10.199805555555557,0.00434,6.08,8.08,2.01
689,1190,168.2508333333333,7.861861111111111,0.004653333333333333,8.47,8.12,-0.35
690,1192,168.33374999999998,59.908166666666666,0.00345,6.08,8.77,2.68
691,1193,168.42079166666664,47.578361111111114,0.018213333333333335,10.59,9.67,-0.92
692,1194,168.43166666666664,53.64675,0.0030933333333333334,6.6,7.92,1.32
693,1195,168.4370833333333,48.27269444444445,0.017776666666666666,10.5,9.56,-0.93
694,1196,168.48541666666665,12.301055555555557,0.010803333333333333,9.95,9.41,-0.54
695,1197,168.54541666666663,48.3185,0.007016666666666667,10.53,9.62,-0.91
696,1198,168.61416666666662,17.25997222222222,0.00433,9.2,8.29,-0.91
697,1199,168.65499999999997,30.31413888888889,0.006676666666666667,9.4,8.72,-0.68
